IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
150424568,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/15/2015,19:45,CENTRAL,NONE,900 Block of NORTHPOINT ST,-122.422857719558,37.8054440413944,"(37.8054440413944, -122.422857719558)",15042456806244
150424104,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Friday,05/15/2015,19:40,NORTHERN,"ARREST, BOOKED",2400 Block of VANNESS AV,-122.423718618565,37.7981158175113,"(37.7981158175113, -122.423718618565)",15042410404012
156122178,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/15/2015,19:30,SOUTHERN,NONE,HARRISON ST / 11TH ST,-122.41248326348,37.7706305910776,"(37.7706305910776, -122.41248326348)",15612217806244
150424245,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/15/2015,19:30,RICHMOND,NONE,3700 Block of BALBOA ST,-122.498926471415,37.7755869804931,"(37.7755869804931, -122.498926471415)",15042424506244
150424057,WARRANTS,WARRANT ARREST,Friday,05/15/2015,19:30,BAYVIEW,"ARREST, BOOKED",0 Block of OSCEOLA LN,-122.383187458704,37.7316757960484,"(37.7316757960484, -122.383187458704)",15042405763010
150424057,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,05/15/2015,19:30,BAYVIEW,"ARREST, BOOKED",0 Block of OSCEOLA LN,-122.383187458704,37.7316757960484,"(37.7316757960484, -122.383187458704)",15042405762050
150430327,ASSAULT,BATTERY,Friday,05/15/2015,19:30,NORTHERN,NONE,2000 Block of FILLMORE ST,-122.433676892244,37.7884461157258,"(37.7884461157258, -122.433676892244)",15043032704134
150424079,ASSAULT,BATTERY OF A POLICE OFFICER,Friday,05/15/2015,19:26,BAYVIEW,"ARREST, BOOKED",800 Block of JAMESTOWN AV,-122.390417767431,37.7165061780871,"(37.7165061780871, -122.390417767431)",15042407904154
150424079,OTHER OFFENSES,RESISTING ARREST,Friday,05/15/2015,19:26,BAYVIEW,"ARREST, BOOKED",800 Block of JAMESTOWN AV,-122.390417767431,37.7165061780871,"(37.7165061780871, -122.390417767431)",15042407927170
150424035,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,05/15/2015,19:25,MISSION,"ARREST, BOOKED",24TH ST / MISSION ST,-122.418448186101,37.7522391652625,"(37.7522391652625, -122.418448186101)",15042403504014
150424035,WARRANTS,WARRANT ARREST,Friday,05/15/2015,19:25,MISSION,"ARREST, BOOKED",24TH ST / MISSION ST,-122.418448186101,37.7522391652625,"(37.7522391652625, -122.418448186101)",15042403563010
150424035,ASSAULT,BATTERY WITH SERIOUS INJURIES,Friday,05/15/2015,19:25,MISSION,"ARREST, BOOKED",24TH ST / MISSION ST,-122.418448186101,37.7522391652625,"(37.7522391652625, -122.418448186101)",15042403504136
150423946,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,05/15/2015,19:14,SOUTHERN,"ARREST, CITED",4TH ST / TOWNSEND ST,-122.394985875925,37.7770909534023,"(37.7770909534023, -122.394985875925)",15042394665016
150424041,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,05/15/2015,19:08,INGLESIDE,"ARREST, BOOKED",5200 Block of MISSION ST,-122.442127045623,37.7149977234776,"(37.7149977234776, -122.442127045623)",15042404165010
150424041,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,05/15/2015,19:08,INGLESIDE,"ARREST, BOOKED",5200 Block of MISSION ST,-122.442127045623,37.7149977234776,"(37.7149977234776, -122.442127045623)",15042404165016
150424392,NON-CRIMINAL,FOUND PROPERTY,Friday,05/15/2015,19:03,NORTHERN,NONE,AUSTIN ST / VANNESS AV,-122.422048136471,37.7889562657672,"(37.7889562657672, -122.422048136471)",15042439272000
156122231,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/15/2015,19:01,SOUTHERN,NONE,BRYANT ST / 4TH ST,-122.398063445395,37.7795658460293,"(37.7795658460293, -122.398063445395)",15612223106244
150424342,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,05/15/2015,19:00,SOUTHERN,NONE,400 Block of MINNA ST,-122.407387172098,37.7810688918781,"(37.7810688918781, -122.407387172098)",15042434206241
156121960,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,05/15/2015,19:00,SOUTHERN,NONE,700 Block of MISSION ST,-122.40284363862,37.7857184692369,"(37.7857184692369, -122.40284363862)",15612196006372
156118989,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/15/2015,19:00,TARAVAL,NONE,ORTEGA ST / 19TH AV,-122.476293569369,37.7523765941526,"(37.7523765941526, -122.476293569369)",15611898906244
150431745,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,05/15/2015,19:00,BAYVIEW,NONE,GILMAN AV / INGALLS ST,-122.391872492835,37.7203513038826,"(37.7203513038826, -122.391872492835)",15043174571010
150424449,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,05/15/2015,19:00,CENTRAL,NONE,400 Block of BUSH ST,-122.405197875844,37.7906683222791,"(37.7906683222791, -122.405197875844)",15042444928160
150424085,ASSAULT,THREATS AGAINST LIFE,Friday,05/15/2015,19:00,TARAVAL,NONE,4000 Block of JUDAH ST,-122.505406538938,37.7605024983251,"(37.7605024983251, -122.505406538938)",15042408519057
150424405,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,05/15/2015,19:00,NORTHERN,NONE,800 Block of TURK ST,-122.423105855786,37.7815834072995,"(37.7815834072995, -122.423105855786)",15042440564020
156117000,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,05/15/2015,19:00,SOUTHERN,NONE,1100 Block of MISSION ST,-122.411723778126,37.7786674439132,"(37.7786674439132, -122.411723778126)",15611700006224
150423980,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,05/15/2015,18:50,TARAVAL,NONE,400 Block of KIRKHAM ST,-122.465522160917,37.7602797190358,"(37.7602797190358, -122.465522160917)",15042398068020
150423811,OTHER OFFENSES,RESISTING ARREST,Friday,05/15/2015,18:43,TENDERLOIN,"ARREST, BOOKED",TURK ST / JONES ST,-122.412414263581,37.7830037964534,"(37.7830037964534, -122.412414263581)",15042381127170
150423811,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,05/15/2015,18:43,TENDERLOIN,"ARREST, BOOKED",TURK ST / JONES ST,-122.412414263581,37.7830037964534,"(37.7830037964534, -122.412414263581)",15042381164085
150423827,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,05/15/2015,18:40,CENTRAL,NONE,600 Block of GEARY ST,-122.413988841812,37.7865685406761,"(37.7865685406761, -122.413988841812)",15042382706153
150423883,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Friday,05/15/2015,18:40,INGLESIDE,NONE,4600 Block of MISSION ST,-122.435041282959,37.7242560470421,"(37.7242560470421, -122.435041282959)",15042388305053
150423883,ROBBERY,ROBBERY OF A CHAIN STORE WITH A DANGEROUS WEAPON,Friday,05/15/2015,18:40,INGLESIDE,NONE,4600 Block of MISSION ST,-122.435041282959,37.7242560470421,"(37.7242560470421, -122.435041282959)",15042388303043
156121584,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,05/15/2015,18:35,BAYVIEW,NONE,22ND ST / PENNSYLVANIA AV,-122.393123359873,37.7576508232124,"(37.7576508232124, -122.393123359873)",15612158406372
150423805,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Friday,05/15/2015,18:35,MISSION,"ARREST, BOOKED",1300 Block of NATOMA ST,-122.418546858015,37.7675401219176,"(37.7675401219176, -122.418546858015)",15042380519090
150423805,LIQUOR LAWS,CONSUMING ALCOHOL IN PUBLIC VIEW,Friday,05/15/2015,18:35,MISSION,"ARREST, BOOKED",1300 Block of NATOMA ST,-122.418546858015,37.7675401219176,"(37.7675401219176, -122.418546858015)",15042380530155
156119711,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/15/2015,18:30,INGLESIDE,NONE,VALENCIA ST / MISSION ST,-122.420021755228,37.7453901680777,"(37.7453901680777, -122.420021755228)",15611971106244
150424308,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/15/2015,18:30,NORTHERN,NONE,OCTAVIA ST / FELL ST,-122.424436633246,37.7757403536826,"(37.7757403536826, -122.424436633246)",15042430806244
156118638,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,05/15/2015,18:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15611863806372
150432129,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Friday,05/15/2015,18:30,RICHMOND,NONE,400 Block of CLEMENT ST,-122.463902072852,37.7830189318905,"(37.7830189318905, -122.463902072852)",15043212905151
150424251,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,05/15/2015,18:25,TARAVAL,NONE,LAKE MERCED BL / BROTHERHOOD WAY,-122.485226315294,37.7146945275773,"(37.7146945275773, -122.485226315294)",15042425109320
150424251,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,05/15/2015,18:25,TARAVAL,NONE,LAKE MERCED BL / BROTHERHOOD WAY,-122.485226315294,37.7146945275773,"(37.7146945275773, -122.485226315294)",15042425106243
150423714,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,05/15/2015,18:20,CENTRAL,"ARREST, BOOKED",BATTERY ST / VALLEJO ST,-122.401242889477,37.7995312586369,"(37.7995312586369, -122.401242889477)",15042371465010
150423792,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,05/15/2015,18:19,MISSION,NONE,2000 Block of MARKET ST,-122.426955631709,37.769247063207,"(37.769247063207, -122.426955631709)",15042379264070
156119335,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/15/2015,18:15,RICHMOND,NONE,JOHNFKENNEDY DR / GREAT HY,-122.510925873416,37.7704317243551,"(37.7704317243551, -122.510925873416)",15611933506244
156119341,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,05/15/2015,18:15,RICHMOND,NONE,25TH AV / FULTON ST,-122.484194946272,37.7725658462015,"(37.7725658462015, -122.484194946272)",15611934128150
156124685,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/15/2015,18:14,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.365565425353,37.8096707013239,"(37.8096707013239, -122.365565425353)",15612468506244
150430361,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,05/15/2015,18:11,MISSION,NONE,18TH ST / SOUTH VAN NESS AV,-122.417180448635,37.7619674218102,"(37.7619674218102, -122.417180448635)",15043036106243
150424217,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,05/15/2015,18:05,CENTRAL,NONE,POST ST / POWELL ST,-122.408403859899,37.7882933915158,"(37.7882933915158, -122.408403859899)",15042421706243
150423736,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Friday,05/15/2015,18:02,PARK,"ARREST, BOOKED",700 Block of STANYAN ST,-122.453512911126,37.7686969786551,"(37.7686969786551, -122.453512911126)",15042373671024
150423736,WARRANTS,WARRANT ARREST,Friday,05/15/2015,18:02,PARK,"ARREST, BOOKED",700 Block of STANYAN ST,-122.453512911126,37.7686969786551,"(37.7686969786551, -122.453512911126)",15042373663010
150431585,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,05/15/2015,18:00,NORTHERN,NONE,1600 Block of POST ST,-122.428992673997,37.7857262026184,"(37.7857262026184, -122.428992673997)",15043158528150
156119636,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/15/2015,18:00,NORTHERN,NONE,HICKORY ST / FRANKLIN ST,-122.421054311722,37.7756938836734,"(37.7756938836734, -122.421054311722)",15611963606244
150428805,VEHICLE THEFT,STOLEN TRUCK,Friday,05/15/2015,18:00,MISSION,NONE,200 Block of BARTLETT ST,-122.419698979616,37.752951196703,"(37.752951196703, -122.419698979616)",15042880507025
150462126,VEHICLE THEFT,STOLEN MOTORCYCLE,Friday,05/15/2015,18:00,MISSION,NONE,200 Block of ALABAMA ST,-122.412546186446,37.7661259754865,"(37.7661259754865, -122.412546186446)",15046212607023
156128900,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,05/15/2015,18:00,SOUTHERN,NONE,4TH ST / MISSION ST,-122.404270179486,37.7844788538745,"(37.7844788538745, -122.404270179486)",15612890006374
150433252,NON-CRIMINAL,FOUND PROPERTY,Friday,05/15/2015,18:00,CENTRAL,NONE,1000 Block of GREEN ST,-122.416421719622,37.7986283900074,"(37.7986283900074, -122.416421719622)",15043325272000
150424546,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/15/2015,18:00,TENDERLOIN,NONE,FULTON ST / HYDE ST,-122.415127837608,37.7797870676495,"(37.7797870676495, -122.415127837608)",15042454606244
150424665,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/15/2015,18:00,CENTRAL,NONE,BEACH ST / GRANT AV,-122.409055216323,37.808109957428,"(37.808109957428, -122.409055216323)",15042466506244
150423786,WARRANTS,WARRANT ARREST,Friday,05/15/2015,18:00,RICHMOND,"ARREST, BOOKED",1000 Block of GREAT HY,-122.510225749052,37.7672442209616,"(37.7672442209616, -122.510225749052)",15042378663010
150423786,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Friday,05/15/2015,18:00,RICHMOND,"ARREST, BOOKED",1000 Block of GREAT HY,-122.510225749052,37.7672442209616,"(37.7672442209616, -122.510225749052)",15042378662020
150423758,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,05/15/2015,17:48,MISSION,NONE,200 Block of POTRERO AV,-122.407539286489,37.7664252262193,"(37.7664252262193, -122.407539286489)",15042375864020
150423667,DRUG/NARCOTIC,POSSESSION OF COCAINE,Friday,05/15/2015,17:40,NORTHERN,"ARREST, BOOKED",LARKIN ST / OFARRELL ST,-122.417903977564,37.7851670875517,"(37.7851670875517, -122.417903977564)",15042366716620
150423667,DRUG/NARCOTIC,SALE OF COCAINE,Friday,05/15/2015,17:40,NORTHERN,"ARREST, BOOKED",LARKIN ST / OFARRELL ST,-122.417903977564,37.7851670875517,"(37.7851670875517, -122.417903977564)",15042366716624
150423667,OTHER OFFENSES,VIOLATION OF STAY AWAY ORDER,Friday,05/15/2015,17:40,NORTHERN,"ARREST, BOOKED",LARKIN ST / OFARRELL ST,-122.417903977564,37.7851670875517,"(37.7851670875517, -122.417903977564)",15042366715162
150423708,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,05/15/2015,17:33,TARAVAL,NONE,3500 Block of TARAVAL ST,-122.504098918667,37.7418433104386,"(37.7418433104386, -122.504098918667)",15042370868020
150431701,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,05/15/2015,17:30,PARK,NONE,PAGE ST / CENTRAL AV,-122.443836928905,37.7713565990267,"(37.7713565990267, -122.443836928905)",15043170107021
150424132,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/15/2015,17:30,NORTHERN,NONE,OCTAVIA ST / GROVE ST,-122.42481019069,37.777602159399,"(37.777602159399, -122.42481019069)",15042413206244
150423742,FRAUD,"CREDIT CARD, THEFT OF",Friday,05/15/2015,17:30,CENTRAL,NONE,100 Block of GRANT AV,-122.405109154557,37.78847708957,"(37.78847708957, -122.405109154557)",15042374209310
150424154,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,05/15/2015,17:30,CENTRAL,NONE,2800 Block of TAYLOR ST,-122.415923448242,37.8085905137102,"(37.8085905137102, -122.415923448242)",15042415406153
150424154,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,05/15/2015,17:30,CENTRAL,NONE,2800 Block of TAYLOR ST,-122.415923448242,37.8085905137102,"(37.8085905137102, -122.415923448242)",15042415409320
150424580,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/15/2015,17:30,CENTRAL,NONE,1500 Block of THE EMBARCADERONORTH ST,-122.408136108062,37.8078603496682,"(37.8078603496682, -122.408136108062)",15042458006244
150423720,WARRANTS,WARRANT ARREST,Friday,05/15/2015,17:26,CENTRAL,"ARREST, BOOKED",1400 Block of GRANT AV,-122.407560004563,37.8001710961561,"(37.8001710961561, -122.407560004563)",15042372063010
150423720,ASSAULT,BATTERY,Friday,05/15/2015,17:26,CENTRAL,"ARREST, BOOKED",1400 Block of GRANT AV,-122.407560004563,37.8001710961561,"(37.8001710961561, -122.407560004563)",15042372004134
156124174,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/15/2015,17:25,INGLESIDE,NONE,1200 Block of BOSWORTH ST,-122.441834902263,37.7364473397419,"(37.7364473397419, -122.441834902263)",15612417406244
150477454,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,05/15/2015,17:25,SOUTHERN,NONE,0 Block of NEWMONTGOMERY ST,-122.401210053923,37.7881040758724,"(37.7881040758724, -122.401210053923)",15047745406303
156116864,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/15/2015,17:15,CENTRAL,NONE,BEACH ST / POLK ST,-122.42384881373,37.8062214269911,"(37.8062214269911, -122.42384881373)",15611686406244
150423526,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,05/15/2015,17:03,NORTHERN,"ARREST, BOOKED",VANNESS AV / BROADWAY ST,-122.423413057205,37.795737109246,"(37.795737109246, -122.423413057205)",15042352665016
150425635,VEHICLE THEFT,STOLEN MOTORCYCLE,Friday,05/15/2015,17:00,RICHMOND,NONE,1900 Block of SCOTT ST,-122.438610947131,37.7878194545431,"(37.7878194545431, -122.438610947131)",15042563507023
156116842,LARCENY/THEFT,GRAND THEFT BICYCLE,Friday,05/15/2015,17:00,CENTRAL,NONE,SANSOME ST / SUTTER ST,-122.400316057286,37.790099627367,"(37.790099627367, -122.400316057286)",15611684206314
156117806,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/15/2015,17:00,BAYVIEW,NONE,JENNINGS ST / CARGO WY,-122.376850076345,37.7401935684325,"(37.7401935684325, -122.376850076345)",15611780606244
150425992,VEHICLE THEFT,STOLEN MOTORCYCLE,Friday,05/15/2015,17:00,TARAVAL,NONE,1600 Block of KIRKHAM ST,-122.478477442553,37.7597056655337,"(37.7597056655337, -122.478477442553)",15042599207023
150431789,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,05/15/2015,17:00,MISSION,NONE,1300 Block of POTRERO AV,-122.406068106289,37.7505684946516,"(37.7505684946516, -122.406068106289)",15043178906241
150431789,VEHICLE THEFT,ATTEMPTED STOLEN VEHICLE,Friday,05/15/2015,17:00,MISSION,NONE,1300 Block of POTRERO AV,-122.406068106289,37.7505684946516,"(37.7505684946516, -122.406068106289)",15043178907051
150423924,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,05/15/2015,17:00,RICHMOND,NONE,1000 Block of POINTLOBOS AV,-122.513642064265,37.7784692199467,"(37.7784692199467, -122.513642064265)",15042392406243
150424198,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,05/15/2015,17:00,SOUTHERN,NONE,300 Block of SPEAR ST,-122.390136077091,37.7894806825431,"(37.7894806825431, -122.390136077091)",15042419806303
150424198,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,05/15/2015,17:00,SOUTHERN,NONE,300 Block of SPEAR ST,-122.390136077091,37.7894806825431,"(37.7894806825431, -122.390136077091)",15042419809320
156118860,NON-CRIMINAL,LOST PROPERTY,Friday,05/15/2015,17:00,NORTHERN,NONE,1500 Block of VANNESS AV,-122.422062730264,37.7899200014841,"(37.7899200014841, -122.422062730264)",15611886071000
150423554,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,05/15/2015,16:58,BAYVIEW,"ARREST, CITED",3RD ST / THOMAS AV,-122.392074167872,37.7308550434271,"(37.7308550434271, -122.392074167872)",15042355465016
150423510,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,05/15/2015,16:50,BAYVIEW,NONE,HARNEY WY / THOMASMELLON CR,-122.392689002911,37.7090950127039,"(37.7090950127039, -122.392689002911)",15042351065016
150427603,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Friday,05/15/2015,16:50,CENTRAL,NONE,300 Block of CHESTNUT ST,-122.40883372829,37.8042489588778,"(37.8042489588778, -122.40883372829)",15042760305041
150423617,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/15/2015,16:48,SOUTHERN,NONE,700 Block of FOLSOM ST,-122.399625435061,37.7831585013597,"(37.7831585013597, -122.399625435061)",15042361706244
150423407,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,05/15/2015,16:46,SOUTHERN,"ARREST, BOOKED",MARKET ST / BEALE ST,-122.397387796127,37.7924047319625,"(37.7924047319625, -122.397387796127)",15042340762050
156127093,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/15/2015,16:35,TENDERLOIN,NONE,100 Block of OFARRELL ST,-122.407222440955,37.7864562588009,"(37.7864562588009, -122.407222440955)",15612709306244
150423485,VEHICLE THEFT,STOLEN TRUCK,Friday,05/15/2015,16:35,NORTHERN,NONE,1700 Block of BUCHANAN ST,-122.42995092411,37.7860338859281,"(37.7860338859281, -122.42995092411)",15042348507025
150423582,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,05/15/2015,16:33,MISSION,"ARREST, BOOKED",900 Block of POTRERO AV,-122.406870402082,37.7572895904578,"(37.7572895904578, -122.406870402082)",15042358265016
150423413,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Friday,05/15/2015,16:32,PARK,"ARREST, BOOKED",KEZAR DR / MARTIN LUTHER KING JR DR,-122.458638758608,37.7671999403456,"(37.7671999403456, -122.458638758608)",15042341305014
150423413,OTHER OFFENSES,RESISTING ARREST,Friday,05/15/2015,16:32,PARK,"ARREST, BOOKED",KEZAR DR / MARTIN LUTHER KING JR DR,-122.458638758608,37.7671999403456,"(37.7671999403456, -122.458638758608)",15042341327170
150423413,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,05/15/2015,16:32,PARK,"ARREST, BOOKED",KEZAR DR / MARTIN LUTHER KING JR DR,-122.458638758608,37.7671999403456,"(37.7671999403456, -122.458638758608)",15042341365016
156117022,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/15/2015,16:30,SOUTHERN,NONE,11TH ST / BRYANT ST,-122.410932750782,37.769411384942,"(37.769411384942, -122.410932750782)",15611702206244
150424938,"SEX OFFENSES, FORCIBLE","SEXUAL ASSAULT, AGGRAVATED, OF CHILD",Friday,05/15/2015,16:30,INGLESIDE,NONE,700 Block of MOSCOW ST,-122.431690484339,37.7157728286068,"(37.7157728286068, -122.431690484339)",15042493804147
150424938,ASSAULT,BATTERY WITH SERIOUS INJURIES,Friday,05/15/2015,16:30,INGLESIDE,NONE,700 Block of MOSCOW ST,-122.431690484339,37.7157728286068,"(37.7157728286068, -122.431690484339)",15042493804136
150424938,ASSAULT,BATTERY,Friday,05/15/2015,16:30,INGLESIDE,NONE,700 Block of MOSCOW ST,-122.431690484339,37.7157728286068,"(37.7157728286068, -122.431690484339)",15042493804134
150424938,ASSAULT,THREATS AGAINST LIFE,Friday,05/15/2015,16:30,INGLESIDE,NONE,700 Block of MOSCOW ST,-122.431690484339,37.7157728286068,"(37.7157728286068, -122.431690484339)",15042493819057
150423366,ASSAULT,FALSE IMPRISONMENT,Friday,05/15/2015,16:18,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",15042336604170
150423366,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,05/15/2015,16:18,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",15042336604014
150423281,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,05/15/2015,16:15,TENDERLOIN,"ARREST, BOOKED",EDDY ST / JONES ST,-122.412597377187,37.7839320277273,"(37.7839320277273, -122.412597377187)",15042328165015
156116858,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,05/15/2015,16:15,CENTRAL,NONE,100 Block of GEARY ST,-122.405841476462,37.7877190985177,"(37.7877190985177, -122.405841476462)",15611685806374
150423297,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,05/15/2015,16:14,MISSION,NONE,1800 Block of FOLSOM ST,-122.415605496237,37.7677177520665,"(37.7677177520665, -122.415605496237)",15042329764070
150423504,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,05/15/2015,16:05,SOUTHERN,NONE,100 Block of 7TH ST,-122.410206085179,37.7785518573238,"(37.7785518573238, -122.410206085179)",15042350406153
150423338,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,05/15/2015,16:02,TENDERLOIN,NONE,GOLDEN GATE AV / HYDE ST,-122.415508242782,37.7816542806076,"(37.7816542806076, -122.415508242782)",15042333864085
150423338,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Friday,05/15/2015,16:02,TENDERLOIN,NONE,GOLDEN GATE AV / HYDE ST,-122.415508242782,37.7816542806076,"(37.7816542806076, -122.415508242782)",15042333816623
156117793,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/15/2015,16:00,BAYVIEW,NONE,0 Block of LOOMIS ST,-122.403890913943,37.7432071323595,"(37.7432071323595, -122.403890913943)",15611779306244
150438989,LARCENY/THEFT,EMBEZZLEMENT FROM DEPENDENT OR ELDER ADULT BY CARETAKER,Friday,05/15/2015,16:00,SOUTHERN,NONE,600 Block of TOWNSEND ST,-122.402837314679,37.7709621095346,"(37.7709621095346, -122.402837314679)",15043898906381
150433547,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,05/15/2015,16:00,NORTHERN,NONE,2400 Block of CALIFORNIA ST,-122.434689351674,37.7888538411014,"(37.7888538411014, -122.434689351674)",15043354707021
150423833,ASSAULT,THREATS AGAINST LIFE,Friday,05/15/2015,16:00,TENDERLOIN,NONE,0 Block of MCALLISTER ST,-122.413434938269,37.7810130602185,"(37.7810130602185, -122.413434938269)",15042383319057
150446794,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Friday,05/15/2015,16:00,TENDERLOIN,NONE,300 Block of OFARRELL ST,-122.410509258795,37.7860432222992,"(37.7860432222992, -122.410509258795)",15044679406223
150423491,ASSAULT,BATTERY,Friday,05/15/2015,16:00,NORTHERN,NONE,GEARY BL / STEINER ST,-122.4345637373,37.7841504915887,"(37.7841504915887, -122.4345637373)",15042349104134
150423833,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,05/15/2015,16:00,TENDERLOIN,NONE,0 Block of MCALLISTER ST,-122.413434938269,37.7810130602185,"(37.7810130602185, -122.413434938269)",15042383364070
150425049,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,05/15/2015,16:00,MISSION,NONE,4100 Block of 18TH ST,-122.435563016294,37.760801062884,"(37.760801062884, -122.435563016294)",15042504968020
